DEP_Code,Name,Street_Add,Town_City,Type,Zip Code,tons,Lat,Long,X_Coord,Y_Coord,Status,Score
R1789,redacted,redacted,Boston,R,,30,42.34848908,71.0865916,234062.4561,899859.5268,M,100
IH672,redacted,redacted,BOSTON,IH,,11.826,42.29756041,71.1311563,230415.0688,894185.7949,M,90
R1790,redacted,redacted,Lee,R,,30,42.29929389,73.249733,55729.60437,895792.3887,M,100
R752,redacted,redacted,Framingham,R,,18,42.2806464,71.3991268,208320.3094,892246.2279,M,100
R2750,redacted,redacted,Boston,R,,45,42.3514718,71.0572297,236479.9653,900202.974,M,100
R753,redacted,redacted,BOSTON,R,,18,42.36061168,71.0607475,236184.9041,901216.6899,M,92
W435,redacted,redacted,Boston,W,,,42.34932477,71.0316514,238588.6544,899975.7479,M,66
W436,redacted,redacted,Chatham,W,,,42.68011163,71.8290944,173026.6163,936666.0324,T,66
IH531,redacted,redacted,BOSTON,IH,,32.85,42.34633397,71.066048,235756.3317,899628.5556,M,100
IP13,redacted,redacted,Framingham,IP,,24.2725,42.266507,71.40517,207823.5566,890675.1758,M,100
R2298,redacted,redacted,Pittsfield,R,,37.5,42.4109555,73.2623995,54941.61738,908214.2423,M,100
R2751,redacted,redacted,NEWTON HIGHLANDS,R,,45,42.33107815,71.2103582,223871.4187,897883.5691,M,100
IH139,redacted,redacted,WEYMOUTH,IH,,198.4797,42.17471291,70.9539059,245118.4338,880619.3057,M,100
W437,redacted,redacted,Hingham,W,,,42.12490448,70.9658043,244170.0468,875080.8511,T,66
F692,redacted,redacted,East Bridgewater,F,,,42.0405419,70.9827589,242824.9901,865702.1308,M,100
R3139,redacted,redacted,Sudbury,R,,60,42.39366185,71.4434786,204653.7283,904796.1798,M,100
R2752,redacted,redacted,Westborough,R,,45,42.2680073,71.6123011,190735.237,890843.5219,M,100
R3684,redacted,redacted,South Yarmouth,R,,115.5,41.6546941,70.2092715,307510.9623,823530.1344,M,100
IH532,redacted,redacted,EASTON,IH,,56.1735,42.06728665,71.1201877,231433.4293,868612.8275,M,100
W438,redacted,redacted,Wareham,W,,,41.71523395,70.0094285,324037.7663,830524.5193,T,66
IC89,redacted,redacted,Dartmouth,IC,,4.9896,41.66194974,70.9907624,242413.3944,823649.149,M,100
IH533,redacted,redacted,FALL RIVER,IH,,49.932,41.67318867,71.1690524,227559.2275,824824.2863,M,100
IH534,redacted,redacted,ROCKLAND,IH,,31.536,42.13250381,70.9208406,247882.0885,875949.1687,M,100
R754,redacted,redacted,Brockton,R,,18,42.0726956,71.0187436,239825.5209,869255.9723,M,100
IH535,redacted,redacted,NORWELL,IH,,46.647,42.16476544,70.8837444,250923.0864,879553.9397,M,100
IP14,redacted,redacted,Leominster,IP,,230.8625,42.524496,71.755545,179003.136,919359.1244,M,63
F693,redacted,redacted,Malden,F,,,42.41876278,71.07986,234578.6473,907667.9603,M,100
R3677,redacted,redacted,Northampton,R,,112.5,42.31819213,72.6277526,107037.5755,897026.2786,M,100
W439,redacted,redacted,Boston,W,,,42.38263,71.0365101,238168.2371,903672.9498,M,100
R3604,redacted,redacted,Cambridge,R,,97.5,42.36612487,71.0750593,235002.8853,901823.0973,M,100
IH117,redacted,redacted,SALEM,IH,,99.864,42.509762,70.9013655,249198.0798,917863.595,M,63
IH50,redacted,redacted,CAMBRIDGE,IH,,112.347,42.37457628,71.1072178,232349.6425,902749.1467,M,100
IH536,redacted,redacted,BOSTON,IH,,45.99,42.36230152,71.0533166,236796.063,901407.568,M,100
IH537,redacted,redacted,BOSTON,IH,,26.6085,42.2987238,71.1292868,230568.6666,894315.686,M,62
IH35,redacted,redacted,BOSTON,IH,,184.12425,42.36760796,71.0656139,235780.0676,901991.7516,M,100
IH118,redacted,redacted,SANDWICH,IH,,37.449,41.73494843,70.4690383,285767.1945,832148.6736,M,63
R1246,redacted,redacted,Braintree,R,,22.5,42.22868928,70.9703875,243719.5098,886605.935,M,100
W440,redacted,redacted,Boston,W,,,42.33015419,71.0672965,235662.5801,897830.8667,M,66
W441,redacted,redacted,Auburndale,W,,,42.33744578,71.2516547,220465.8368,898580.1245,T,66
R1247,redacted,redacted,Boston,R,,22.5,42.34826985,71.0781294,234759.8078,899838.5888,M,100
F694,redacted,redacted,Brockton,F,,,42.10112751,71.0527443,236995.322,872398.5828,M,88
R2979,redacted,redacted,Spencer,R,,52.5,42.2559764,71.9550083,162455.1687,889601.2377,M,100
R755,redacted,redacted,Williamstown,R,,18,42.71155919,73.2038917,60423.58826,941501.5635,M,100
R1248,redacted,redacted,Allston,R,,22.5,42.35282591,71.1305066,230442.0507,900324.6364,M,100
F695,redacted,redacted,Boston,F,,,42.37869913,71.0289497,238793.2396,903239.7364,M,100
R1249,redacted,redacted,Chicopee,R,,22.5,42.169429,72.5949512,109529.1833,880468.6731,M,100
R3140,redacted,redacted,Northampton,R,,60,42.33454213,72.6301989,106859.9934,898844.8807,M,100
R2011,redacted,redacted,Boston,R,,34.5,42.36481068,71.0604008,236211.0662,901683.2424,M,100
W442,redacted,redacted,Swansea,W,,,41.76611326,71.2597403,219978.2605,835119.889,M,58
IH538,redacted,redacted,WORCESTER,IH,,26.937,42.26255313,71.809776,174441.5406,890278.0147,M,100
IC49,redacted,redacted,Springfield,IC,,356.146875,42.10277065,72.5569351,112578.3786,873025.7387,M,100
F696,redacted,redacted,Springfield,F,,,42.13610033,72.5334633,114564.542,876703.6639,M,100
IC90,redacted,redacted,Springfield,IC,,130.1832,42.1091149,72.5778705,110855.7533,873752.0174,M,100
C148,redacted,redacted,Devens,C,,0,42.52953193,71.6295527,189356.1181,919895.1015,M,63
IH539,redacted,redacted,PITTSFIELD,IH,,36.792,42.4337247,73.3073131,51299.03402,910820.1953,M,100
F697,redacted,redacted,Weston,F,,,42.34444724,71.3054846,216028.018,899346.3025,M,100
R2299,redacted,redacted,Franklin,R,,37.5,42.06861161,71.3965409,208562.1663,868695.2004,M,100
R3369,redacted,redacted,Rowley,R,,75,42.71023565,70.9077729,248516.8818,940128.8159,M,100
R2753,redacted,redacted,Woburn,R,,45,42.47971629,71.1185701,231362.4482,914423.585,M,100
R438,redacted,redacted,Boston,R,,16.5,42.34359484,71.0661873,235746.403,899324.2486,T,100
R2300,redacted,redacted,EDGARTOWN,R,,37.5,41.36009,70.510705,282783.9221,790475.6747,M,100
W443,redacted,redacted,Belchertown,W,,,42.35049316,72.4699625,120084.6518,900453.9783,M,66
R298,redacted,redacted,Revere,R,,15,42.43086849,71.021792,239350.2171,909037.7893,M,100
R1377,redacted,redacted,Seekonk,R,,24,41.82375613,71.3441339,212949.0125,841505.8695,M,100
IH540,redacted,redacted,NORTHBRIDGE,IH,,40.4055,42.15477851,71.6798891,185132.7566,878276.3851,M,51
IH189,redacted,redacted,MARLBOROUGH,IH,,7.227,42.34970269,71.5628944,194817.9447,899913.6943,M,100
IH36,redacted,redacted,BOSTON,IH,,157.2858,42.3497013,71.1482604,228980.7763,899971.3841,M,100
IH541,redacted,redacted,BROCKTON,IH,,38.763,42.07458198,70.9955659,241742.2866,869476.5734,M,100
IH542,redacted,redacted,BOSTON,IH,,40.4055,42.2942932,71.0595937,236317.9898,893850.8872,M,100
IH190,redacted,redacted,SPENCER,IH,,3.942,42.29194311,72.0003244,158739.4016,893617.103,M,100
R299,redacted,redacted,North Adams,R,,15,42.70056185,73.1086906,68198.10889,940128.6823,M,100
IH191,redacted,redacted,IPSWICH,IH,,17.739,42.68867294,70.8289812,254990.4312,937781.3486,M,100
IH192,redacted,redacted,SPRINGFIELD,IH,,29.2365,42.10658156,72.5850628,110257.3714,873478.1998,M,100
IH543,redacted,redacted,WORCESTER,IH,,56.502,42.25804322,71.8143485,174062.4363,889778.4631,M,100
F698,redacted,redacted,East Weymouth,F,,,42.2178335,70.9213731,247773.7687,885426.4567,M,100
IH544,redacted,redacted,FRAMINGHAM,IH,,109.3905,42.30758856,71.4283281,205909.1885,895236.3972,M,100
IH545,redacted,redacted,METHUEN,IH,,6.8985,42.72568966,71.168658,227137.9361,941729.8469,M,100
IH144,redacted,redacted,WORCESTER,IH,,200.35215,42.26677921,71.7956229,175610.8879,890743.2784,M,100
IS16,redacted,redacted,Southborough,IS,,22.750875,42.30939839,71.5310032,197443.928,895435.4068,M,100
R931,redacted,redacted,Fall River,R,,21,41.68774017,71.131696,230663.032,826453.2239,M,100
F699,redacted,redacted,Randolph,F,,,42.18670213,71.0290802,238900.2322,881913.9348,M,100
F700,redacted,redacted,Dennis Port,F,,,41.66583337,70.1317796,313945.251,824867.7938,M,100
R932,redacted,redacted,Paxton,R,,21,42.31100936,71.9275109,164754.727,895702.2074,M,100
R300,redacted,redacted,Berkley,R,,15,41.84007749,71.0111093,240605.3613,843423.1941,M,100
G479,redacted,redacted,Framingham,G,,192.5,42.32910411,71.4331783,205507.4298,897625.9271,M,100
G480,redacted,redacted,Boston,G,,187.5,42.3488644,71.0818288,234454.6752,899903.1281,M,100
G481,redacted,redacted,Waltham,G,,255,42.36938253,71.2197586,223082.6926,902135.6753,M,100
G482,redacted,redacted,Beverly,G,,225,42.57685869,70.8910371,249993.6801,925322.642,M,100
G483,redacted,redacted,Newburyport,G,,300,42.815615,70.919405,247484.2772,951828.5371,T,100
G484,redacted,redacted,Brockton,G,,225,42.07214305,71.04372,237758.9903,869183.2421,M,100
G485,redacted,redacted,Somerville,G,,75,42.39218447,71.092453,233556.3264,904710.7005,M,100
F701,redacted,redacted,Swansea,F,,,41.76233618,71.2199314,223289.8445,834710.4754,M,100
R3141,redacted,redacted,Newburyport,R,,60,42.81130121,70.8663511,251826.8031,951380.2096,M,100
R1250,redacted,redacted,Amherst,R,,22.5,42.37702791,72.5198912,116006.4509,903449.1484,M,100
R1251,redacted,redacted,Boston,R,,22.5,42.30073958,71.0600958,236272.8872,894566.6974,T,100
R1252,redacted,redacted,Boston,R,,22.5,42.3566325,71.0566852,236521.847,900776.4323,M,100
R1253,redacted,redacted,BOSTON,R,,22.5,42.35962484,71.0521506,236893.6712,901110.7585,M,100
R1254,redacted,redacted,Boston,R,,22.5,42.35668225,71.0513815,236958.7516,900784.2428,M,100
R1255,redacted,redacted,Boston,R,,22.5,42.3095694,71.0626188,236059.8263,895546.3911,T,100
R1256,redacted,redacted,Boston,R,,22.5,42.35324516,71.0571775,236483.2398,900399.972,M,100
R1257,redacted,redacted,Boston,R,,22.5,42.34473234,71.1011336,232866.2423,899436.541,M,100
R1258,redacted,redacted,Boston,R,,22.5,42.3510077,71.0661182,235747.9089,900147.6612,M,100
R1259,redacted,redacted,Boston,R,,22.5,42.3468,71.08746,233991.8126,899671.565,M,100
R1260,redacted,redacted,Boston,R,,22.5,42.35067137,71.0784445,234732.5298,900105.2104,M,100
R1261,redacted,redacted,BOSTON,R,,22.5,42.359796,71.0556618,236604.3271,901128.2574,M,81
R1262,redacted,redacted,BOSTON,R,,22.5,42.35475353,71.0546906,236687.2555,900568.5819,M,100
R1263,redacted,redacted,Boston,R,,22.5,42.36115,71.0664257,235716.8447,901274.0902,M,100
R1264,redacted,redacted,Boston,R,,22.5,42.30167233,71.0771224,234868.4374,894663.2008,T,100
R1265,redacted,redacted,Boston,R,,22.5,42.29664084,71.0748763,235056.4239,894105.254,T,100
R1266,redacted,redacted,Boston,R,,22.5,42.34194678,71.0860588,234109.8851,899133.0525,M,100
R1267,redacted,redacted,Boston,R,,22.5,42.34830631,71.0872512,234008.2084,899838.9615,M,100
R1268,redacted,redacted,Boston,R,,22.5,42.33975241,71.1063076,232442.4631,898881.4132,M,100
R1269,redacted,redacted,BOSTON,R,,22.5,42.29868723,71.0829365,234390.6636,894329.2742,M,31
R1270,redacted,redacted,Boston,R,,22.5,42.34853114,71.0755826,234969.5048,899868.6526,M,100
R1271,redacted,redacted,Boston,R,,22.5,42.35139041,71.0729408,235185.5834,900187.3335,M,100
R1272,redacted,redacted,Boston,R,,22.5,42.34788028,71.0400791,237895.1482,899811.5234,M,100
R1273,redacted,redacted,Boston,R,,22.5,42.3423826,71.0745757,235055.8712,899186.1171,M,100
R1274,redacted,redacted,Boston,R,,22.5,42.35906392,71.0591084,236320.8221,901045.4679,M,100
R1275,redacted,redacted,Boston,R,,22.5,42.355318,71.056512,236536.8749,900630.498,M,100
R1276,redacted,redacted,Boston,R,,22.5,42.3589327,71.055905,236584.7918,901032.262,M,100
R1277,redacted,redacted,Boston,R,,22.5,42.29968767,71.0650203,235867.4364,894447.7754,T,100
R1278,redacted,redacted,Brighton,R,,22.5,42.34888089,71.1596096,228046.0579,899876.4624,M,100
R1279,redacted,redacted,Brookline,R,,22.5,42.3337626,71.1188667,231410.5023,898211.3938,M,100
R1280,redacted,redacted,Brookline,R,,22.5,42.33885783,71.1367752,229932.198,898770.9073,M,100
R1281,redacted,redacted,Brookline,R,,22.5,42.34250074,71.121684,231174.0154,899180.9501,M,100
R1282,redacted,redacted,Cambridge,R,,22.5,42.3818467,71.1197103,231317.166,903552.0545,M,100
R1283,redacted,redacted,Cambridge,R,,22.5,42.37441,71.1203117,231271.3173,902725.794,M,100
R1284,redacted,redacted,Chelmsford,R,,22.5,42.62371365,71.3637153,211180.2593,930357.9328,M,100
R1285,redacted,redacted,Chestnut Hill,R,,22.5,42.3025458,71.1522648,228672.2021,894732.2327,M,100
R1286,redacted,redacted,Framingham,R,,22.5,42.29975216,71.4228433,206362.1821,894366.36,M,100
R1287,redacted,redacted,Mashpee,R,,22.5,41.6180278,70.4902809,284153.7961,819142.3376,M,82
R1288,redacted,redacted,Melrose,R,,22.5,42.45038805,71.067934,235542.3875,911185.7126,M,100
R1289,redacted,redacted,Milton,R,,22.5,42.2580958,71.0402384,237935.7752,889838.7486,M,100
R1290,redacted,redacted,Pittsfield,R,,22.5,42.46812082,73.1958672,60543.21974,914451.8328,M,100
R1291,redacted,redacted,Quincy,R,,22.5,42.25219436,71.0041012,240921.2995,889199.9644,M,100
R1292,redacted,redacted,Somerville,R,,22.5,42.39569513,71.1220847,231114.8153,905089.419,M,100
R1293,redacted,redacted,Taunton,R,,22.5,41.87831172,71.0667192,235965.0915,847644.7934,M,100
R1294,redacted,redacted,Watertown,R,,22.5,42.36666963,71.1811198,226266.3755,901845.514,M,100
R1378,redacted,redacted,COHASSET,R,,24,42.22071205,70.8015291,257665.7546,885820.2517,M,100
R1379,redacted,redacted,Falmouth,R,,24,41.55583956,70.5998403,275095.9544,812133.3914,M,100
R1380,redacted,redacted,Lexington,R,,24,42.44718827,71.226809,222474.2926,910776.2548,M,100
R1381,redacted,redacted,Southborough,R,,24,42.2924181,71.5205135,198308.3046,893549.0535,M,100
R1419,redacted,redacted,Cambridge,R,,25.5,42.37070612,71.0774684,234801.9256,902330.9767,M,100
R1420,redacted,redacted,Winchester,R,,25.5,42.45226974,71.1367297,229882.2947,911368.3422,M,100
R1471,redacted,redacted,Brockton,R,,27,42.05849541,71.0680303,235754.9115,867656.93,M,100
R1472,redacted,redacted,Northampton,R,,27,42.31795441,72.6319066,106694.8184,897004.4118,M,100
R1791,redacted,redacted,Auburn,R,,30,42.20108742,71.8394374,171967.1352,883460.148,M,100
R1792,redacted,redacted,Belmont,R,,30,42.3975851,71.1752864,226733.8004,905281.3102,M,100
R1793,redacted,redacted,Beverly,R,,30,42.58548556,70.8848449,250495.113,926284.5641,M,100
R1794,redacted,redacted,Brookline,R,,30,42.3470221,71.1286085,230601.2382,899680.6543,M,100
R1795,redacted,redacted,Dedham,R,,30,42.25317062,71.1715677,227101.7261,889241.6243,M,100
R1796,redacted,redacted,Marlborough,R,,30,42.33888059,71.5900108,192582.4762,898713.6174,M,100
R1797,redacted,redacted,Marshfield,R,,30,42.10643906,70.7503227,262004.81,873164.0359,M,100
R1929,redacted,redacted,Methuen,R,,31.5,42.74213613,71.1560465,228163.4795,943560.9329,M,100
R2301,redacted,redacted,Brookline,R,,37.5,42.35091,71.114785,231738.285,900117.5564,T,100
R2302,redacted,redacted,Marblehead,R,,37.5,42.50238973,70.8560307,252929.9779,917071.8408,M,100
R2303,redacted,redacted,Seekonk,R,,37.5,41.7926619,71.3254902,214504.9508,838055.2954,M,100
R2401,redacted,redacted,Wellesley,R,,40.5,42.29603734,71.2969164,216746.8366,893970.7944,M,100
R2754,redacted,redacted,Norwood,R,,45,42.1773283,71.1916064,225478.6266,880811.4316,M,100
R301,redacted,redacted,Marlborough,R,,15,42.34894764,71.5457789,196228.0962,899828.928,M,82
R302,redacted,redacted,CHESTNUT HILL,R,,15,42.32353272,71.1635891,227729.2757,897059.6062,M,100
R303,redacted,redacted,North Andover,R,,15,42.66557766,71.1153846,231531.2714,935070.5646,M,100
R304,redacted,redacted,Somerville,R,,15,42.38584454,71.1142368,231765.9023,903998.1434,M,100
R305,redacted,redacted,SOUTH WEYMOUTH,R,,15,42.17119868,70.9553637,245000.4834,880228.2083,M,51
R439,redacted,redacted,Arlington,R,,16.5,42.41432074,71.1502738,228785.4634,907148.3967,M,100
R440,redacted,redacted,Cambridge,R,,16.5,42.3739658,71.1127604,231893.4663,902679.2502,M,100
R441,redacted,redacted,Cambridge,R,,16.5,42.3655074,71.1038937,232628.092,901743.0798,M,100
R442,redacted,redacted,Concord,R,,16.5,42.45585385,71.3562408,211824.8614,911712.7941,M,100
R443,redacted,redacted,Hingham,R,,16.5,42.24920085,70.9043926,249151.4038,888920.1161,M,100
R444,redacted,redacted,NEEDHAM HEIGHTS,R,,16.5,42.2931544,71.2352106,221836.2424,893664.5285,M,57
R445,redacted,redacted,Newburyport,R,,16.5,42.8112683,70.8696154,251559.8442,951374.5752,M,100
R446,redacted,redacted,NEWTONVILLE,R,,16.5,42.35052678,71.2076986,224083.2104,900044.5858,M,100
R447,redacted,redacted,Saugus,R,,16.5,42.47762298,71.0229813,239223.303,914230.6145,M,100
R448,redacted,redacted,Wayland,R,,16.5,42.31687099,71.3635186,211250.9354,896273.9673,M,100
R449,redacted,redacted,Westwood,R,,16.5,42.22322965,71.223036,222865.4548,885900.906,M,100
R756,redacted,redacted,NEWTON UPPER FALLS,R,,18,42.3094045,71.2147696,223515.8973,895474.9393,M,100
R757,redacted,redacted,Sudbury,R,,18,42.36024908,71.4309596,205687.4925,901085.5427,M,100
R870,redacted,redacted,Longmeadow,R,,19.5,42.05643515,72.5545073,112715.5512,867877.1099,M,100
R871,redacted,redacted,Natick,R,,19.5,42.29900385,71.3870121,209316.8657,894286.5352,M,100
R872,redacted,redacted,Peabody,R,,19.5,42.54652252,70.9470362,245418.2676,921921.583,M,100
R873,redacted,redacted,Swampscott,R,,19.5,42.48430128,70.9002868,249306.6108,915036.0986,M,100
R933,redacted,redacted,Andover,R,,21,42.6561522,71.1402849,229494.3409,934014.632,M,100
R934,redacted,redacted,Arlington,R,,21,42.4251179,71.1883919,225643.649,908335.5559,M,100
R935,redacted,redacted,Bedford,R,,21,42.489444,71.2727465,218682.7104,915458.9043,M,100
R936,redacted,redacted,Beverly,R,,21,42.55665444,70.8894103,250143.2968,923079.3125,M,100
R937,redacted,redacted,BUZZARDS BAY,R,,21,41.7520824,70.5958316,275199.3212,833931.9464,M,100
R938,redacted,redacted,Cambridge,R,,21,42.38869234,71.143077,229389.7279,904304.1279,M,100
R939,redacted,redacted,Cambridge,R,,21,42.3725895,71.1201341,231286.8452,902523.6453,T,100
R940,redacted,redacted,Cambridge,R,,21,42.35809757,71.1154202,231682.3528,900915.6834,M,64
R941,redacted,redacted,Chicopee,R,,21,42.17578434,72.5764297,111068.3541,881155.043,M,100
R942,redacted,redacted,East Longmeadow,R,,21,42.06650054,72.5140235,116079.6363,868954.3698,M,100
R943,redacted,redacted,Hanover,R,,21,42.15298201,70.8461047,254043.3398,878268.3205,M,100
R944,redacted,redacted,Haverhill,R,,21,42.80751235,71.1017839,232572.6561,950842.8285,M,100
R945,redacted,redacted,Hingham,R,,21,42.18072764,70.9004219,249532.5279,881317.0384,M,100
R946,redacted,redacted,Leominster,R,,21,42.5343209,71.74228,180096.1139,920447.2517,M,100
R947,redacted,redacted,Marlborough,R,,21,42.3544315,71.6121173,190763.0174,900443.1149,M,100
R948,redacted,redacted,Mashpee,R,,21,41.62070256,70.4637192,286363.8281,819465.9457,T,100
R949,redacted,redacted,Medford,R,,21,42.42029549,71.0998137,232935.6185,907830.3117,M,100
R950,redacted,redacted,Melrose,R,,21,42.4555701,71.064996,235781.1329,911762.5513,M,100
R951,redacted,redacted,NEWTON CENTRE,R,,21,42.33018,71.194805,225153.6204,897788.2766,M,55
R952,redacted,redacted,Newton,R,,21,42.3591075,71.1851719,225935.6997,901004.3028,M,100
R953,redacted,redacted,North Billerica,R,,21,42.5810064,71.2882139,217385.8654,925626.503,M,100
R954,redacted,redacted,Peabody,R,,21,42.54332875,70.9422019,245817.6501,921569.4053,M,100
R955,redacted,redacted,Plymouth,R,,21,41.95248761,70.7128156,265264.6849,856093.2551,M,100
R956,redacted,redacted,Quincy,R,,21,42.2385199,70.9847352,242528.5254,887690.5862,M,100
R957,redacted,redacted,Reading,R,,21,42.51981436,71.0950849,233272.3176,918886.5518,M,100
R958,redacted,redacted,Salem,R,,21,42.51908156,70.8954922,249673.4188,918902.2001,M,100
R959,redacted,redacted,Springfield,R,,21,42.09578953,72.5850969,110239.3072,872279.6458,M,100
R960,redacted,redacted,EAST WALPOLE,R,,21,42.14034143,71.2185117,223269.348,876695.5446,M,36
R961,redacted,redacted,Wellesley,R,,21,42.29781082,71.29544,216868.108,894168.0742,M,100
R962,redacted,redacted,WESTBOROUGH,R,,21,42.26935427,71.61016,190912.0693,890992.9056,M,51
R963,redacted,redacted,Westfield,R,,21,42.11434409,72.727905,98456.46173,874500.4881,M,100
